# Метеостанция Нижний Новгород / Нагорный, Россия, WMO_ID=27562, выборка с 16.06.2017 по 16.06.2018, все дни
# Кодировка: UTF-8
# Информация предоставлена сайтом "Расписание Погоды", rp5.ru 
# Пожалуйста, при использовании данных, любезно указывайте названный сайт.
# Обозначения метеопараметров см. по адресу http://rp5.ru/archive.php?wmo_id=27562&lang=ru
#
"Местное время в Нижнем Новгороде / Нагорном";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"19.08.2017 12:00";"26.0";"756.5";"768.0";"";"42";"Ветер, дующий с юго-запада";"3";"6";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"19.08.2017 06:00";"15.1";"756.6";"768.5";"";"74";"Ветер, дующий с юго-запада";"1";"2";"3";"";" ";"";"";"14.7";"";"";"";"";"";"";"";"10.4";"Осадков нет";"12";"";"";"";"";
"19.08.2017 03:00";"15.0";"756.4";"768.3";"";"73";"Ветер, дующий с юго-запада";"2";"3";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"19.08.2017 00:00";"17.0";"756.6";"768.4";"";"67";"Ветер, дующий с юго-запада";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"18.08.2017 21:00";"19.2";"756.7";"768.4";"";"59";"Ветер, дующий с юга";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"18.08.2017 18:00";"23.6";"756.7";"768.3";"";"44";"Ветер, дующий с юго-запада";"1";"2";"4";"";" ";"";"";"";"25.7";"";"";"";"";"";"";"10.7";"Осадков нет";"12";"";"";"";"";
"18.08.2017 15:00";"25.5";"757.6";"769.1";"";"37";"Ветер, дующий с юго-юго-запада";"1";"3";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"18.08.2017 12:00";"23.4";"758.5";"770.0";"";"45";"Ветер, дующий с юго-юго-востока";"3";"5";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"18.08.2017 09:00";"19.6";"758.7";"770.5";"";"65";"Ветер, дующий с востоко-юго-востока";"1";"2";"2";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"";"";"";"";"";"";
"18.08.2017 06:00";"14.1";"758.8";"770.8";"";"79";"Ветер, дующий с востоко-северо-востока";"1";"2";"3";"";" ";"";"";"13.5";"";"";"";"";"";"";"";"10.5";"Осадков нет";"12";"";"";"";"";
"18.08.2017 03:00";"13.7";"758.6";"770.6";"";"81";"Ветер, дующий с северо-востока";"1";"2";"2";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"18.08.2017 00:00";"15.9";"758.8";"770.8";"";"69";"Ветер, дующий с востоко-северо-востока";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"17.08.2017 21:00";"18.1";"758.7";"770.5";"";"61";"Ветер, дующий с востоко-юго-востока";"2";"3";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"17.08.2017 18:00";"21.9";"758.5";"770.2";"";"46";"Ветер, дующий с юго-востока";"2";"2";"6";"";" ";"";"";"";"23.3";"";"";"";"";"";"";"9.7";"Осадков нет";"12";"";"";"";"";
"17.08.2017 15:00";"23.0";"759.2";"770.8";"";"43";"Ветер, дующий с юго-юго-востока";"3";"6";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"17.08.2017 12:00";"22.3";"760.0";"771.7";"";"45";"Ветер, дующий с юго-востока";"3";"5";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"17.08.2017 09:00";"19.1";"760.3";"772.0";"";"61";"Ветер, дующий с востоко-юго-востока";"2";"3";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"17.08.2017 06:00";"14.3";"760.1";"772.1";"";"79";"Штиль, безветрие";"0";"";"";"";" ";"";"";"12.2";"";"";"";"";"";"";"";"10.7";"Осадков нет";"12";"";"";"";"";
"17.08.2017 03:00";"14.7";"759.7";"771.7";"";"74";"Ветер, дующий с северо-северо-востока";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"17.08.2017 00:00";"15.9";"759.4";"771.4";"";"67";"Ветер, дующий с востока";"1";"1";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"16.08.2017 21:00";"18.2";"759.1";"770.9";"";"59";"Ветер, дующий с востоко-северо-востока";"2";"3";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"16.08.2017 18:00";"21.9";"758.8";"770.5";"";"45";"Ветер, дующий с северо-востока";"1";"";"5";"";" ";"";"";"";"24.1";"";"";"";"";"";"";"9.4";"Осадков нет";"12";"";"";"";"";
"16.08.2017 15:00";"24.0";"759.2";"770.8";"";"38";"Ветер, дующий с северо-северо-востока";"2";"4";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"8.8";"";"";"";"";"";"";
"16.08.2017 12:00";"22.8";"759.5";"771.1";"";"48";"Ветер, дующий с востока";"2";"6";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"16.08.2017 09:00";"19.3";"759.3";"771.1";"";"72";"Ветер, дующий с северо-востока";"2";"4";"5";"";" ";"";"";"14.4";"";"";"";"";"";"";"";"14.0";"";"";"";"";"";"";
"16.08.2017 06:00";"14.4";"758.5";"770.5";"";"86";"Ветер, дующий с северо-северо-востока";"2";"4";"5";"";" ";"";"";"14.4";"";"";"";"";"";"";"";"12.0";"Осадков нет";"12";"";"";"";"";
"16.08.2017 03:00";"14.8";"757.7";"769.6";"";"86";"Ветер, дующий с севера";"2";"3";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"16.08.2017 00:00";"16.5";"756.9";"768.7";"";"79";"Ветер, дующий с севера";"2";"5";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"12.9";"";"";"";"";"";"";
"15.08.2017 21:00";"19.4";"756.2";"767.9";"";"73";"Ветер, дующий с севера";"2";"3";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"14.5";"";"";"";"";"";"";
"15.08.2017 18:00";"23.0";"754.9";"766.4";"";"60";"Ветер, дующий с севера";"2";"3";"5";"";" ";"";"";"";"23.3";"";"";"";"";"";"";"14.7";"2.0";"12";"";"";"";"";
"15.08.2017 15:00";"21.7";"754.6";"766.2";"";"67";"Ветер, дующий с северо-северо-востока";"2";"4";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"15.3";"";"";"";"";"";"";
"15.08.2017 12:00";"19.6";"754.0";"765.6";"";"85";"Ветер, дующий с северо-северо-запада";"2";"3";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"16.9";"";"";"";"";"";"";
"15.08.2017 09:00";"18.4";"753.1";"764.8";"";"90";"Ветер, дующий с северо-северо-запада";"2";"3";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"15.08.2017 06:00";"17.6";"752.1";"763.8";"";"90";"Ветер, дующий с северо-запада";"2";"3";"5";"";" ";"";"";"17.2";"";"";"";"";"";"";"";"15.9";"Осадков нет";"12";"";"";"";"";
"15.08.2017 03:00";"18.1";"751.6";"763.3";"";"82";"Ветер, дующий с западо-юго-запада";"3";"4";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"14.9";"";"";"";"";"";"";
"15.08.2017 00:00";"19.7";"751.5";"763.1";"";"71";"Ветер, дующий с юго-юго-запада";"1";"2";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"";"";"";"";"";"";
"14.08.2017 21:00";"21.5";"751.3";"762.9";"";"64";"Ветер, дующий с юга";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"14.4";"";"";"";"";"";"";
"14.08.2017 18:00";"25.1";"751.0";"762.4";"";"51";"Ветер, дующий с юго-востока";"2";"3";"5";"";" ";"";"";"";"26.6";"";"";"";"";"";"";"14.2";"Осадков нет";"12";"";"";"";"";
"14.08.2017 15:00";"26.3";"751.3";"762.7";"";"46";"Ветер, дующий с юго-юго-запада";"3";"5";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"14.08.2017 12:00";"25.0";"751.5";"762.9";"";"50";"Ветер, дующий с юго-юго-запада";"4";"6";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"13.8";"";"";"";"";"";"";
"14.08.2017 09:00";"22.2";"751.9";"763.5";"";"60";"Ветер, дующий с юго-юго-востока";"2";"4";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"14.1";"";"";"";"";"";"";
"14.08.2017 06:00";"16.1";"751.8";"763.6";"";"77";"Ветер, дующий с юга";"1";"2";"3";"";" ";"";"";"15.0";"";"";"";"";"";"";"";"12.0";"Осадков нет";"12";"";"";"";"";
"14.08.2017 03:00";"15.7";"751.9";"763.6";"";"76";"Ветер, дующий с юго-юго-востока";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"14.08.2017 00:00";"17.2";"751.5";"763.2";"";"69";"Ветер, дующий с юго-юго-востока";"2";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"13.08.2017 21:00";"20.1";"751.2";"762.8";"";"67";"Ветер, дующий с юго-юго-востока";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"13.7";"";"";"";"";"";"";
"13.08.2017 18:00";"23.6";"751.1";"762.5";"";"48";"Ветер, дующий с востока";"1";"2";"4";"";" ";"";"";"";"25.3";"";"";"";"";"";"";"11.9";"Осадков нет";"12";"";"";"";"";
"13.08.2017 15:00";"25.2";"751.7";"763.1";"";"41";"Ветер, дующий с юго-востока";"1";"2";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"13.08.2017 12:00";"23.5";"751.9";"763.4";"";"50";"Ветер, дующий с северо-северо-запада";"1";"2";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"13.08.2017 09:00";"20.6";"751.9";"763.6";"";"62";"Ветер, дующий с востока";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"13.08.2017 06:00";"16.5";"751.7";"763.5";"";"85";"Штиль, безветрие";"0";"";"";"";" ";"";"";"14.7";"";"";"";"";"";"";"";"13.9";"Осадков нет";"12";"";"";"";"";
"13.08.2017 03:00";"15.5";"750.6";"762.4";"";"80";"Ветер, дующий с северо-северо-запада";"2";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"13.08.2017 00:00";"16.6";"750.7";"762.4";"";"73";"Ветер, дующий с северо-запада";"2";"3";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"12.08.2017 21:00";"18.6";"750.4";"762.1";"";"66";"Ветер, дующий с северо-северо-запада";"2";"3";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"12.08.2017 18:00";"22.1";"749.8";"761.4";"";"50";"Ветер, дующий с северо-северо-запада";"3";"5";"7";"";" ";"";"";"";"22.9";"";"";"";"";"";"";"11.3";"Осадков нет";"12";"";"";"";"";
"12.08.2017 15:00";"22.9";"749.8";"761.3";"";"50";"Ветер, дующий с северо-запада";"3";"7";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"12.08.2017 12:00";"21.5";"749.7";"761.2";"";"60";"Ветер, дующий с северо-северо-запада";"3";"5";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"12.08.2017 09:00";"19.7";"749.2";"760.8";"";"73";"Ветер, дующий с северо-запада";"2";"5";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"14.7";"";"";"";"";"";"";
"12.08.2017 06:00";"15.6";"748.4";"760.2";"";"91";"Ветер, дующий с западо-северо-запада";"2";"3";"4";"";" ";"";"";"15.3";"";"";"";"";"";"";"";"14.2";"12.0";"12";"";"";"";"";
"12.08.2017 03:00";"16.0";"747.8";"759.5";"";"93";"Ветер, дующий с западо-северо-запада";"2";"3";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"12.08.2017 00:00";"17.3";"747.7";"759.4";"";"91";"Ветер, дующий с западо-северо-запада";"2";"3";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"15.8";"";"";"";"";"";"";
"11.08.2017 18:00";"22.6";"747.2";"758.6";"";"64";"Ветер, дующий с западо-юго-запада";"6";"10";"11";"";" ";"";"";"";"24.1";"";"";"";"";"";"";"15.4";"Осадков нет";"12";"";"";"";"";
"11.08.2017 15:00";"22.4";"748.4";"759.8";"";"64";"Ветер, дующий с юго-запада";"3";"5";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"";"";"";"";"";"";
"11.08.2017 12:00";"22.3";"749.5";"760.9";"";"57";"Ветер, дующий с западо-юго-запада";"6";"9";"10";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"11.08.2017 09:00";"18.9";"750.5";"762.1";"";"70";"Ветер, дующий с западо-юго-запада";"4";"6";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"11.08.2017 06:00";"14.0";"751.9";"763.7";"";"81";"Ветер, дующий с запада";"4";"5";"6";"";" ";"";"";"13.0";"";"";"";"";"";"";"";"10.8";"Осадков нет";"12";"";"";"";"";
"11.08.2017 03:00";"14.1";"753.1";"764.9";"";"77";"Ветер, дующий с запада";"4";"5";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"11.08.2017 00:00";"14.2";"753.7";"765.6";"";"81";"Ветер, дующий с запада";"2";"3";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"10.08.2017 21:00";"16.6";"754.1";"765.9";"";"70";"Ветер, дующий с запада";"3";"3";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"10.08.2017 18:00";"21.6";"755.2";"766.9";"";"50";"Ветер, дующий с востока";"1";"1";"4";"";" ";"";"";"";"24.0";"";"";"";"";"";"";"10.8";"Осадков нет";"12";"";"";"";"";
"10.08.2017 15:00";"23.3";"755.9";"767.5";"";"41";"Ветер, дующий с западо-северо-запада";"1";"4";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"9.2";"";"";"";"";"";"";
"10.08.2017 12:00";"22.5";"757.1";"768.7";"";"47";"Ветер, дующий с западо-северо-запада";"3";"4";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"10.7";"";"";"";"";"";"";
"10.08.2017 09:00";"20.1";"757.9";"769.6";"";"63";"Ветер, дующий с западо-северо-запада";"2";"3";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"12.9";"";"";"";"";"";"";
"10.08.2017 06:00";"13.7";"757.9";"769.9";"";"87";"Ветер, дующий с западо-северо-запада";"2";"2";"3";"";" ";"";"";"12.0";"";"";"";"";"";"";"";"11.6";"Осадков нет";"12";"";"";"";"";
"10.08.2017 03:00";"13.2";"757.7";"769.7";"";"87";"Ветер, дующий с северо-запада";"3";"3";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"10.08.2017 00:00";"15.8";"757.3";"769.1";"";"75";"Ветер, дующий с северо-северо-запада";"2";"4";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"09.08.2017 21:00";"17.2";"756.7";"768.5";"";"67";"Ветер, дующий с северо-запада";"3";"5";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"09.08.2017 18:00";"20.2";"756.1";"767.8";"";"53";"Ветер, дующий с северо-запада";"3";"5";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"10.2";"";"";"";"";"";"";
"09.08.2017 15:00";"21.3";"756.1";"767.8";"";"45";"Ветер, дующий с северо-северо-запада";"4";"8";"9";"";" ";"";"";"";"";"";"";"";"";"";"";"8.9";"";"";"";"";"";"";
"09.08.2017 12:00";"20.3";"755.9";"767.6";"";"55";"Ветер, дующий с северо-северо-запада";"4";"8";"9";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"09.08.2017 09:00";"18.3";"755.8";"767.5";"";"68";"Ветер, дующий с северо-северо-запада";"4";"8";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"09.08.2017 06:00";"14.5";"755.5";"767.4";"";"84";"Ветер, дующий с северо-запада";"2";"4";"5";"";" ";"";"";"13.3";"";"";"";"";"";"";"";"11.8";"Осадков нет";"12";"";"";"";"";
"09.08.2017 03:00";"14.6";"754.7";"766.6";"";"85";"Ветер, дующий с северо-запада";"2";"4";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"09.08.2017 00:00";"15.4";"754.0";"765.8";"";"82";"Ветер, дующий с западо-северо-запада";"2";"3";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"08.08.2017 21:00";"17.9";"753.1";"764.8";"";"69";"Ветер, дующий с северо-северо-запада";"2";"4";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"08.08.2017 18:00";"21.2";"752.1";"763.6";"";"56";"Ветер, дующий с северо-северо-запада";"3";"5";"8";"";" ";"";"";"";"23.1";"";"";"";"";"";"";"11.9";"Осадков нет";"12";"";"";"";"";
"08.08.2017 15:00";"22.7";"751.6";"763.1";"";"50";"Ветер, дующий с северо-запада";"4";"8";"8";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"08.08.2017 12:00";"22.0";"751.4";"762.9";"";"51";"Ветер, дующий с западо-северо-запада";"3";"6";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"08.08.2017 09:00";"20.5";"751.0";"762.7";"";"56";"Ветер, дующий с северо-северо-запада";"3";"5";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"08.08.2017 06:00";"16.4";"751.0";"762.7";"";"83";"Ветер, дующий с северо-запада";"2";"3";"3";"";" ";"";"";"15.7";"";"";"";"";"";"";"";"13.5";"Осадков нет";"12";"";"";"";"";
"08.08.2017 03:00";"16.4";"750.7";"762.4";"";"85";"Ветер, дующий с западо-северо-запада";"2";"2";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"08.08.2017 00:00";"18.0";"750.2";"761.8";"";"83";"Ветер, дующий с северо-запада";"1";"2";"3";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"07.08.2017 21:00";"18.2";"749.8";"761.5";"";"83";"Ветер, дующий с западо-северо-запада";"1";"2";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"15.3";"";"";"";"";"";"";
"07.08.2017 18:00";"21.9";"749.2";"760.6";"";"65";"Ветер, дующий с запада";"3";"5";"9";"";" ";"";"";"";"24.2";"";"";"";"";"";"";"15.0";"Осадков нет";"12";"";"";"";"";
"07.08.2017 15:00";"22.7";"749.4";"760.9";"";"62";"Ветер, дующий с юго-запада";"4";"7";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"14.9";"";"";"";"";"";"";
"07.08.2017 12:00";"19.0";"750.1";"761.8";"";"73";"Ветер, дующий с юго-запада";"3";"4";"5";"";" ";"";"";"";"";"";"";"";"";"";"";"14.1";"";"";"";"";"";"";
"07.08.2017 09:00";"17.2";"750.2";"761.9";"";"77";"Ветер, дующий с юго-юго-запада";"2";"3";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"07.08.2017 06:00";"15.1";"750.4";"762.1";"";"79";"Ветер, дующий с запада";"2";"3";"4";"";" ";"";"";"14.0";"";"";"";"";"";"";"";"11.5";"Осадков нет";"12";"";"";"";"";
"07.08.2017 03:00";"14.9";"749.8";"761.7";"";"82";"Ветер, дующий с запада";"2";"3";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"07.08.2017 00:00";"16.4";"749.5";"761.2";"";"77";"Ветер, дующий с запада";"2";"3";"4";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"06.08.2017 21:00";"18.7";"748.8";"760.4";"";"65";"Ветер, дующий с западо-юго-запада";"3";"4";"9";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"06.08.2017 18:00";"23.0";"747.9";"759.4";"";"47";"Ветер, дующий с запада";"5";"8";"11";"";" ";"";"";"";"24.7";"";"";"";"";"";"";"10.9";"Осадков нет";"12";"";"";"";"";
"06.08.2017 15:00";"24.7";"747.4";"758.7";"";"45";"Ветер, дующий с запада";"6";"11";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"06.08.2017 12:00";"22.5";"747.3";"758.8";"";"56";"Ветер, дующий с запада";"4";"8";"9";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"06.08.2017 09:00";"19.7";"746.5";"758.0";"";"68";"Ветер, дующий с запада";"4";"6";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"06.08.2017 06:00";"15.1";"745.4";"757.1";"";"81";"Ветер, дующий с запада";"2";"5";"6";"";" ";"";"";"13.5";"";"";"";"";"";"";"";"11.9";"Осадков нет";"12";"";"";"";"";
"06.08.2017 03:00";"14.4";"744.4";"756.1";"";"79";"Ветер, дующий с запада";"1";"3";"6";"";" ";"";"";"";"";"";"";"";"";"";"";"10.8";"";"";"";"";"";"";
"06.08.2017 00:00";"15.6";"743.1";"754.8";"";"77";"Ветер, дующий с запада";"2";"5";"7";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"05.08.2017 21:00";"17.2";"742.5";"754.0";"";"72";"Ветер, дующий с западо-северо-запада";"3";"5";"11";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
